tweets,likes,time
my fears forgotten in the golden harbor of his arms taray  lived for this reimagining of achilles and patroclus' story especially from the latter's pov the book is the song of achilles btw,0,2021-07-11 18:12:14
wanna write  tommyinnitcentric fic loosely based off of the song of achilles hhhhbrainrot exists and i have it,0,2021-07-11 17:59:39
  i am a the song of achilles anti sorry  lh nm,1,2021-07-11 17:56:45
the song of achilles is probs gonna stay on my shelf for the next year bc im too scared rn i know itll break me so like,0,2021-07-11 17:42:12
so im about to start reading the song of achilles on a scale of  how badly am i about to get ruined,1,2021-07-11 17:40:29
the song of achilles quotes but its they never let u be gay and happy,0,2021-07-11 17:35:11
forgotten song  ssamyen  i would know her by presence alone i would know her even in death k words greek mythologythe song of achilles au,18,2021-07-11 17:25:46
just finished reading the song of achilles it is so beautifully written and now i'm in so much pain wtf,1,2021-07-11 17:24:23
tbh though i did buy the song of achilles ,0,2021-07-11 17:23:55
  the song of achilles,1,2021-07-11 17:22:07
the song of achilles de madeline miller,0,2021-07-11 17:13:10
 of  stars to the song of achilles by madeline miller,0,2021-07-11 17:10:30
  the hunger games trilogy one of us is lying the song of achilles or red white amp royal blue theyre pretty well known books but theyre really interesting,1,2021-07-11 16:55:48
the song of achilles hurt in a good way but also i am sad,0,2021-07-11 16:55:46
just finished reorganizing the little corner where i keep my ultimate favourite books because i had to add the song of achilles omg exploitation of homosexuality but in a maximalist mentally ill post modernism way,3,2021-07-11 16:46:43
i have yet to finish the song of achilles i am far too scared,1,2021-07-11 16:41:05
does anyone here read the song of achilles ,1,2021-07-11 16:39:41
i'm so so so excited to read the song of achilles ,0,2021-07-11 16:28:59
    aww well you can always say swell around me im just back from a bookshop trip i bought the song of achilles so am tres tres excited to read it what have you been doing,1,2021-07-11 16:28:49
  circe by madeline miller she also wrote the song of achilles its so good and empowering amp strong the story is amazing lt i recommend bff,0,2021-07-11 16:26:12
  the song of achilles aaaah,0,2021-07-11 16:23:03
anyways i have a book recommendation list for you all lt the song of achilles red white and royal bluecall me by your namethey both die at the endfind mespoiler alert theyre all gay so enjoy xoxo  ,0,2021-07-11 16:19:14
started the song of achilles yesterday and i already cannot put it down,0,2021-07-11 16:18:32
the song of achilles is simply too painful for my hopelessly romantic heart to be reading but alas i have not put this book down for  hours,4,2021-07-11 16:15:38
  pls tell me the song of achilles is on ur list,0,2021-07-11 16:13:14
time to read the song of achilles and then watch the euro final,0,2021-07-11 16:10:32
happy to announce that i am finally going to read the song of achilles,1,2021-07-11 16:01:23
  the song of achilles by madeline miller,1,2021-07-11 15:58:16
  big shout out to blake   for this awesome idea here's a oneshot i did a while ago inspired by the song of achilles,6,2021-07-11 15:56:46
  no i need the cash so i can buy the song of achilles,1,2021-07-11 15:34:27
my partner reading the song of achilles was to be expected ,0,2021-07-11 15:29:57
the song of achilles is deadly enough i would not survive something like this again,1,2021-07-11 15:25:06
about halfway through the song of achilles by madeline miller this book is killing me softly our book of the month is written in the stars by alexandria bellefleur can't wait to talk about it next month  jo       ,0,2021-07-11 15:24:39
the song of achilles spoilerslook away im sad  ,0,2021-07-11 15:18:10
isn't it enough that we have the song of achilles already i don't think i could handle the pain of that spin off,1,2021-07-11 15:15:22
i finished the song of achillesnow i am an empty shell of a person,0,2021-07-11 15:02:06
ok but it's am do i keep reading the song of achilles or do i sleep lol,0,2021-07-11 14:59:35
  the song of achilles,3,2021-07-11 14:55:14
curently reading the song of achilles and i am sorry for the person i will become once i finished it ,1,2021-07-11 14:35:43
name one hero who was happy  you can'ti can'ti'll tell you a secret  i'm going to be the first swear itwhy mebecause you are the reason swear iti swear it page  the song of achilles,7,2021-07-11 14:29:20
crying on a cruise ship  thanks to the song of achilles,13,2021-07-11 14:26:57
 the song of achilles by madeline miller,0,2021-07-11 14:22:29
every since i've read the song of achilles i think about it every single day,6,2021-07-11 14:05:10
on page  of  of the song of achilles by madeline miller,0,2021-07-11 13:49:06
the song of achilles,1,2021-07-11 13:35:36
the song of achilles by madeline miller,1,2021-07-11 13:06:58
i just finished the song of achilles man im so sad rn,0,2021-07-11 12:48:18
reading the song of achilles while listening to sufjan stevens bc i enioy making myself go insane,25,2021-07-11 12:43:19
just finished the song of achilles it was an amazing experience and all but wtf odysseus  i'm only an honest man who likes to see right doneyea and i'm actually a neon pink butterfly with orange sprinkles that likes to do backflips ,0,2021-07-11 12:29:19
confession ive technically been reading the song of achilles for over a year i just cant get myself to finish it  i keep trying to continue but i simply cant do it,0,2021-07-11 12:25:36
yall making me want to reread tgcf tt im current reading the song of achilles,0,2021-07-11 11:56:46
i finished reading the song of achilles,4,2021-07-11 11:28:35
  thank you for informing me i need to read the actual illiad id read the song of achilles and had already seen parallels w eruri but now i will read the original also,1,2021-07-11 11:07:04
 the song of achilles,4,2021-07-11 11:00:47
going through my copy of the song of achilles and cackling at my annotations amp highlighted parts im so fucking funny,3,2021-07-11 10:51:24
holding myself accountable  i'm going to finally finish the song of achilles tonight,1,2021-07-11 10:39:47
  percy jthe song of achilles red white and royal bluethey both die at the endthe house in cerulean seaaristotle and dante,0,2021-07-11 10:37:30
cr  the song of achilleslive reactions thread,1,2021-07-11 10:35:37
list of books i want to read during gap year the things you can see only when you slow down tuesdays with morrie the song of achilles the invisible life of addie larue they both die at the end atomic habits,3,2021-07-11 10:05:00
im gonna read the song of achilles i think,0,2021-07-11 09:54:25
i hope ppl can see my liked tweets on the tl so that the song of achilles quotes jumpscares the moots who read it,0,2021-07-11 09:47:13
on page  of  of the song of achilles by madeline miller,0,2021-07-11 09:40:03
forgot to buy the song of achilles,0,2021-07-11 09:38:59
i just finishes the song of achilles,3,2021-07-11 09:27:59
am i gonna cry at the end of the song of achilles,0,2021-07-11 09:23:15
i just finished reading the song of achillesugly crying afterachilles' description the blonde locks mentioned in the book and beautiful womanlike features remind me so much of jeonghan,0,2021-07-11 09:21:52
currently reading the song of achilles so if i disappear yall know whats up,0,2021-07-11 09:10:53
  im reading the song of achilles highly recommend so far,0,2021-07-11 08:28:59
  the song of achilles,0,2021-07-11 08:26:04
 of  stars to the song of achilles by madeline miller,0,2021-07-11 07:52:50
madeline miller idk what drove u to write the song of achilles but i love u for it,0,2021-07-11 07:07:34
i regret reading the song of achilles i listened to somewhere only we know by keane on loop thinking about patrochilles,0,2021-07-11 06:44:06
tell me why am i crying while reading the song of achilles  ,1,2021-07-11 06:34:47
  the song of achilles,1,2021-07-11 06:25:55
im finally reading the song of achilles,1,2021-07-11 06:07:58
 ughmerlin  merthur  the song of achilles quotes insp amp,0,2021-07-11 06:07:45
plz for the love of god if you genuinely enjoy reading read circe and the song of achilles by madeline miller,0,2021-07-11 05:41:48
if the song of achilles is a book than the song of patroclus is hoax by taylor swift not gonna argue about it,0,2021-07-11 05:31:27
ayo it's been like  weeks since i read it and i'm crying about the song of achillesagain how's everybody else doin,4,2021-07-11 05:24:01
the song of achilles by madeline miller okay i loved loved this book sm but at some point i thought it was going a lil slow but the end was absolutely everything i swear,2,2021-07-11 05:18:59
  the song of achilles,1,2021-07-11 05:03:03
marked as toread  the song of achilles by madeline miller,0,2021-07-11 04:32:14
i rly want the song of achilles swear,0,2021-07-11 04:30:59
the song of achilles needs a webtoon,0,2021-07-11 04:27:11
random but i will never shut up about the song of achilles like never,0,2021-07-11 04:22:29
  the song of achilles gtgt,1,2021-07-11 04:18:53
the song of achilles by madeline miller  ,1,2021-07-11 03:51:54
 done with the song of achilles by madeline miller,0,2021-07-11 03:50:20
should i read the song of achilles now or when im on the road trip,0,2021-07-11 03:47:41
  for lgbtq romance  the song of achilles futuristic adventure  ready player one seriesplot twist  we were liarsfuture but not high tech   the thousandth floorthese are some of favorites idk what you were looking for necessarily  ,1,2021-07-11 03:44:30
 of  stars to the song of achilles by madeline miller,0,2021-07-11 03:33:58
feeling especially mentally ill lately maybe ill reread the song of achilles,1,2021-07-11 03:30:56
i swear to fucking god if the song of achilles as a title is a subversion of the wrath of achilles i'm going to lose my goddamn marbles this just came to me holy shit,5,2021-07-11 03:25:58
  the song of achilles by madeline miller,1,2021-07-11 03:15:07
i could recognize him by touch alone by smell i would know him blind by the way his breath came and his feet struck the earth i would know him in death at the end of the world  the song of achilles,2,2021-07-11 03:03:25
he friendsi refuse to use besties im in love with the song of achilles and im absolutely not excited to get my heart broken,14,2021-07-11 03:02:01
the song of achilles is so good im dying,0,2021-07-11 02:59:34
the song of achilles  madeline miller   a book most people including myself checked out because of booktok although i know nothing of the greek mythologies i ended up loving this book a slight twist to the story of achilles thatll certainly leave an impression ,0,2021-07-11 02:46:18
  the song of achilles by madeline miller,0,2021-07-11 02:35:43
im becoming a bookworm again comment some book suggestions for my list pls just read  husbands of evelyn hugo and am now reading the song of achilles,8,2021-07-11 01:50:13
im tempted to get the song of achilles audio book but i already have the physical copy idk if buying it twice is smart at all,0,2021-07-11 01:50:10
 of  stars to the song of achilles by madeline miller,3,2021-07-11 01:30:14
rereading the song of achilles and i forgot how fruity patroclus was hashshsgs ,6,2021-07-11 00:27:17
searched the entirety of town yesterday for a scented candle and i finished the song of achilles last night is this a sign,3,2021-07-11 00:17:19
hyperfixating on the song of achilles again whats new ,1,2021-07-10 23:59:32
madeline miller deserves to have her pussy ate for writing the song of achilles,1,2021-07-10 23:51:29
my friend bought the song of achilles for meeeee aaaaaaaaaaaaaaaa,1,2021-07-10 23:42:08
marked as toread  the song of achilles by madeline miller,0,2021-07-10 23:22:03
  aaaa the song of achilles also my current read tho let's be moots i guess,0,2021-07-10 23:20:12
i just finished the song of achilles  i'm going to kill myself,0,2021-07-10 23:19:12
the seven husbands of evelyn hugo people we meet on vacation and now the song of achillesbut also conversations with friends and they both die at the end coming soon,7,2021-07-10 22:58:41
i know only pain bc of the song of achilles,2,2021-07-10 22:56:17
time to start the song of achilles d ,0,2021-07-10 22:52:18
i hate the summary for she who becomes the sun begins with mulan meets the song of achilles,1,2021-07-10 22:51:19
i started reading the song of achilles and omg gay,2,2021-07-10 22:46:47
starting with the song of achilles,0,2021-07-10 22:34:22
so i finished the song of achilles,12,2021-07-10 22:31:25
me and em both crying because of the song of achilles instead of sleeping we are truly living our best lives  ,2,2021-07-10 22:25:31
on page  of  of the song of achilles by madeline miller,0,2021-07-10 22:15:15
for the first time ever i laid my eyes upon a hardback of the song of achilles instore today beautiful,4,2021-07-10 21:56:53
 done with the song of achilles by madeline miller,0,2021-07-10 21:49:30
why do i ever think im mentally prepared to read the song of achilles ya,0,2021-07-10 21:47:41
im curious about  books that you read it obviously i have no time to read all of them but whats the best of i  uh id say the song of achilles or east of eden,0,2021-07-10 21:46:52
i finished the song of achilles yesterday but im still crying i wasnt ready for it to hit me this hard omg,1,2021-07-10 21:41:09
why r books so expensive all i want is a copy of the song of achilles on my bookshelf is that really too much to ask for,7,2021-07-10 21:39:54
  sjgkdksks i would never ever  if i say were watching it together well watch it together till the end now how far are you with the song of achilles xd,0,2021-07-10 21:39:43
  yes if you can read the illiad first but honestly the song of achilles is easier to read and a lot gayer,1,2021-07-10 21:31:26
  the song of achilles,38,2021-07-10 21:15:08
ive read the song of achilles and they both die at the end and you think you can hurt me,0,2021-07-10 20:54:22
ive less than a hundred pages left to finish the song of achilles and im fucking petrified,3,2021-07-10 20:47:17
odysseus remains one of the most charismatic and entertaining characters ever i love him the song of achilles,16,2021-07-10 20:47:09
a customer and i were talking about the song of achilles today shes like  pages in and she asked me if achilles and helen of troy end up together,15,2021-07-10 20:45:56
nearing the end of the song of achilles and i already know its gonna rip my heart to shreds,4,2021-07-10 20:44:01
the song of achilles miniseries adaptation with thomas doherty as achilles and george mackay as patroclus when exactly,0,2021-07-10 20:40:58
im gonna flex on the song of achilles fans and say im from pelion,2,2021-07-10 20:13:39
  im reading the song of achilles ,0,2021-07-10 20:13:35
okay so im  pages into the song of achilles and holy shit this is one of the greatest things ever written madeline miller legally owns my soul now,0,2021-07-10 20:11:16
  comprei the invisible life of addie the song of achilles e  the seven husbands of evelyn hugo,0,2021-07-10 20:06:19
hii not new to     but i want some friends rtlike if u like the fever king the red queen all for the game  percy jacksonheroes of olympus aridante magisterium series keeper of the lost cities the song of achillesmore unlisted i fb,9,2021-07-10 19:52:25
hiiii  im winnie  d new to   looking for mutuals  my favs the song of achilles  they both die at the end crush by richard siken  tbr  the picture of dorian gray six of crows kafka on the shorepleeease rt or like to be mutuals mwah ltfor u ,11,2021-07-10 19:46:46
should i start reading the song of achilles,3,2021-07-10 19:45:17
  the song of achilles im shattered,1,2021-07-10 19:42:21
  the  song  of  achilles,1,2021-07-10 19:38:00
its been like two weeks and im still utterly obsessed with the song of achilles,0,2021-07-10 19:20:24
we shouldve gatekept the song of achilles,0,2021-07-10 19:00:08
ok look i understand that the song of achilles is a good book because it describes things in cool ways but you have to go read normal people it is so good that i am literally tempted to gatekeep it so this will be the only tweet you get from me about it,0,2021-07-10 18:49:19
i finished the song of achilles last night im still crying,0,2021-07-10 18:44:20
  i'm about to start and still decidingchoices includeyolk the song of achilles the last thing he told me or klara and the sun,1,2021-07-10 18:41:26
i have just finished reading the song of achilles and i am broken anyone who says my books are sad have evidently not read patroclus and achilles' story because i am destroyed,81,2021-07-10 18:40:17
is six of crows sad bc i just finished the song of achilles and i need some fluff not more angst tbh ,1,2021-07-10 18:34:56
how tf was i ever able to put down the song of achilles,0,2021-07-10 18:31:17
okay after watching three booktube videos and having camped on goodreads for over more than an hour i have finally decided to read the song of achilles by madeleine millerpray for my mental healthi heard this broke many people but who cares when you love pain,3,2021-07-10 18:28:24
  the song of achilles,0,2021-07-10 18:25:16
i started the song of achilles lets see if ill cry ,0,2021-07-10 18:20:28
my fyp was filled with banana fish sakuatsu angst and the song of achilles   been crying for the past hour,2,2021-07-10 18:16:52
oh noo   im sorry youre feeling unwell moss  im doing okay rn  im gonna go to barnes  and nobles to get som  barnes and nobles yoooooo lets go  i love reading sm lt ive u havent read the song of achilles a recommend ge,1,2021-07-10 18:16:11
    you might also like circe and the song of achilles by madeleine millerif you havent read them already,1,2021-07-10 18:01:28
no one talk to me im starting the song of achilles now,1,2021-07-10 17:58:54
 of  stars to the song of achilles by madeline miller,1,2021-07-10 17:30:19
woo im starting the song of achilles,1,2021-07-10 17:29:47
skonczylem  the  song  of  achilles,11,2021-07-10 17:17:59
  some very nice ones are six of crows they both die in the end me before you we were liars it ends with us and the song of achilles,0,2021-07-10 17:06:11
does anyone here love the song of achilles as much as i do,0,2021-07-10 17:03:00
 of  stars to the song of achilles by madeline miller,0,2021-07-10 16:59:42
  the song of achilles by madeline miller,2,2021-07-10 16:56:28
finished reading the song of achilles no,6,2021-07-10 16:56:00
the song of achilles is the greatest work of nonfiction in human history,1,2021-07-10 16:46:06
taekook as achilles and patroclus in the song of achilles send tweet,0,2021-07-10 16:30:47
i wanna read the song of achilles next bbut i also don't want my heart broken again  ,1,2021-07-10 15:56:15
  im alright as well oh and i finally got a copy of the song of achilles,1,2021-07-10 15:53:32
i bought the song of achilles yall time to suffer ,1,2021-07-10 15:49:18
  idk if its considered rlyyy one but the song of achilles,1,2021-07-10 15:26:49
future me how are you after finishing the song of achilles ,0,2021-07-10 15:26:43
  the song of achilles,1,2021-07-10 15:25:18
people who says  ewww but they were too young i imagined them older when talking about the song of achilles clearly think patroclus and achilles are characters made by madeline miller and also have zero info about ancient greek history and culture,0,2021-07-10 15:22:36
i started the song of achilles this morning and im already  pages in,1,2021-07-10 15:13:18
i'm still not over the song of achilles,0,2021-07-10 14:57:37
mum read to me from daulaires when i was little then i read the song of achilles in high school and then i took latin for kicks in first year from an incredible teacher shoutout to jennifer knapp in college and all i wanted after that was more   ,4,2021-07-10 14:56:45
  gl for the song of achilles ,1,2021-07-10 14:56:31
  the song of achilles ,1,2021-07-10 14:51:38
might share my fav quotesparts from the song of achilles while i weep into my pillow,0,2021-07-10 14:47:06
  i ahvent read it i recommend you read the song of achilles ,0,2021-07-10 14:25:53
  waiting for that dnf the song of achilles au,1,2021-07-10 14:25:50
im only  chapters in to the song of achilles and im liking it so far i think ill fly through this book,0,2021-07-10 14:25:49
i am never reading the song of achilles ever again ,0,2021-07-10 14:21:17
  the song of achilles is beautiful such a fun age is a nice commentary on woke culture a little life is a good book acc to others a bit heavy though so be prepared u have fun reading ,1,2021-07-10 14:18:57
  the song of achilles by madeline miller,1,2021-07-10 14:17:01
just finished being emotionally destroyed by the song of achilles excuse me while i go cry,0,2021-07-10 14:06:45
me when i havent read the song of achilles,3,2021-07-10 14:05:35
my most favorite is  the song of achilles i recommend you read it,12,2021-07-10 14:05:28
i dont think i will ever recover from the song of achilles like the last  or so pages made me feel too many things to process,1,2021-07-10 13:59:05
im gonna continue the the song of achilles aufiobook later and im rly excited for that dancesalas,1,2021-07-10 13:42:47
my little and humble tribute to  's the song of achilles custom achilles and patroclus funko pop i love them so much         ,3,2021-07-10 13:39:31
and what if i ginally start reading the song of achilles after i finish rereading atsu,3,2021-07-10 13:38:28
 the song of achillesi am  pages in and have cried four times because of the goddamn motherfucking foreshadowing i hate it here i hate it here so bad this is the best book ive ever read im sick,84,2021-07-10 13:31:37
  the song of achilles amp the book thief ,0,2021-07-10 13:24:42
  the song of achilles,0,2021-07-10 13:16:58
  st it marvel cars  love victor young royals rwamprb the song of achilles sex ed hayley kiyoko the aubreys mneskin gays mentally ill people,0,2021-07-10 13:01:22
 the song of achilles i could recognize him by touch alone by smell i would know him blind by the way his breaths came and his feet struck the earth i would know him in death at the end of the world,4,2021-07-10 12:58:54
its time to move on from the song of achilles its been a month since i finished the book but still crying about it ,2,2021-07-10 12:56:09
  circe is on my list  i read the song of achilles written by the same author and i loved it,1,2021-07-10 12:53:06
  hello murakami books are rlly good for me and my friends say that the song of achilles is rlly good too,1,2021-07-10 12:37:08
me  uncle the song of achilles available hai  bookstore uncle   nahi beta achilles nahi haime  haan pata hai behnchodfpatroclus bhi nahi hai ,15,2021-07-10 12:32:03
just finished reading the song of achilles and im fucking sobbing,1,2021-07-10 12:29:41
  novel sih the song of achilles,0,2021-07-10 12:29:18
 of  stars to the song of achilles by madeline miller,0,2021-07-10 12:18:13
just thinking about the fact that i never finished the song of achilles,3,2021-07-10 12:13:28
should i read the song of achilles,14,2021-07-10 12:06:34
just remembered this girl stole my copy of the song of achilles in ,3,2021-07-10 12:05:34
im gonna finish the song of achilles today i hope so at least ,1,2021-07-10 11:40:31
only  pages and i will finish the song of achilles,5,2021-07-10 11:36:37
im eating figs and reading the song of achilles dont talk to me,0,2021-07-10 11:26:30
in the next  weeks i want to finish   brave new world by huxleyno longer human by dazai reread the grand design by hawkingthe song of achilles by millerintroduction to political science and the theory of politics by kouskouvelis  out of  chapters,1,2021-07-10 11:20:05
the song of achilles circe the midnight library cutie ,1,2021-07-10 11:18:32
 done with the song of achilles by madeline miller,2,2021-07-10 11:12:10
  the song of achilles the poppy war karyakarya keigo higashino the alchemist dll,0,2021-07-10 10:49:20
i knew the song of achilles was a bit gay but this is a lot,3,2021-07-10 10:29:34
duh luca tuh kyk a good kind of cry kan i doubt the song of achilles will be a good kind of cry,0,2021-07-10 10:22:50
hey besties im hazel and im new to   and would love to apply for more mutuals here are my current favs  tbr grishaverseshatter me tbr folk of the airacotar the song of achillesve schwab books theres a few a few others pls help rt so i can find moots  ,110,2021-07-10 10:09:11
booktwt if you wanna let me in i know its like  am for me rn but i just finished the song of achilles and a book has never made me feel that pain before,0,2021-07-10 09:47:06
  how dare u make me cry reading the song of achilles ,1,2021-07-10 09:12:27
i think im gonna read the song of achilles noww,0,2021-07-10 09:04:23
  omg ive read the song of achilles and they both die at the end sobs,1,2021-07-10 08:43:35
  using the song of achilles yes me cry ,0,2021-07-10 08:28:28
i want to read 'the song of achilles' wahhhhhhh,1,2021-07-10 08:20:59
bangs pots and pans read the song of achilles for clear skinif youve read it i love you and we are automatically best friends idc,1,2021-07-10 08:12:30
  anything agatha christie gone girl the song of achilles beach read the hating game you deserve each other,2,2021-07-10 07:48:18
as much as i liked the song of achilles i hated the middle part it was literally so boring i just kept skipping through a lot of the chapters,4,2021-07-10 07:37:40
send the song of achilles book pls,0,2021-07-10 07:35:30
i actually do hate the song of achilles why is it so sad,4,2021-07-10 07:25:08
 of  stars to the song of achilles by madeline miller,0,2021-07-10 07:12:52
i just finished the song of achilles  ang lungkot ng buhai ,0,2021-07-10 07:07:24
seeing the song of achilles this morning has really fucked up my day,1,2021-07-10 06:55:48
the song of achilles madeline miller,0,2021-07-10 06:38:20
anyways i bought the song of achilles book today and so far its pretty good,0,2021-07-10 06:38:15
how i spend my friday nightsasmr  getting photography portraits taken youre a babywhilst reading the song of achilles,1,2021-07-10 06:32:41
  finishing malorie by josh malerman then i'll be starting the song of achilles which i'm so excited for,0,2021-07-10 06:24:50
goshh i really want to read the song of achilles ,0,2021-07-10 06:12:46
  the song of achilles was some shit that changed you mentally,0,2021-07-10 06:02:38
no matter how low life gets im never reading the song of achilles,0,2021-07-10 06:01:12
why is the song of achilles so,0,2021-07-10 05:56:30
so anyway guess whos reading the song of achilles tomorrow after owning it for like two years  writing it here so i cant just not read it again,0,2021-07-10 05:44:52
im reading the song of achilles my irl told me to get ready to sob,1,2021-07-10 05:36:43
me  i am happily single ill have you know also me  staring at a candle burning while my playlist based of the song of achilles plays in the background sobs,0,2021-07-10 05:30:39
  the song of achilles sama they both die at the end,1,2021-07-10 05:29:55
swear to me that if you go you will not fight themdefinitely not the song of achilles but actually what achilles said to patroclus word for word,24,2021-07-10 04:52:02
the song of achilles has already made me tear up  help,1,2021-07-10 04:46:27
i will finish the song of achilles before the month ends ill come back to this tweet,0,2021-07-10 04:31:03
i just finished the song of achilles and man was it beautiful but i am genuinely sobbing,2,2021-07-10 04:28:24
  its not fair i couldve had way less breakdowns abt my identity if i just hadnt picked up the song of achilles,1,2021-07-10 03:52:30
reading the song of achilles and drinking chocolate milk,2,2021-07-10 03:47:41
i finished the song of achilles finally and now im just sitting on the couch listening to sufjan stevens,5,2021-07-10 03:45:32
ive also read the song of achillesthe midnight libraryugly loveconversations with friends,0,2021-07-10 03:31:28
  have you read the song of achilles by madeline miller and if not would you consider it it's the story of achilles and patroclus told from the pov of patroclus throughout their lives and it's textually gay as it was irl and should be,4,2021-07-10 03:29:49
im reading the song of achilles wish me luck,167,2021-07-10 03:12:30
glad i didn't know the story between achilles and patroclus before reading the song of achilles,0,2021-07-10 02:57:17
i just finished the song of achilles and i'm not okay,3,2021-07-10 02:27:39
began reading the song of achilles out of curiosity amp recommendation but i already feel the heartbreak,23,2021-07-10 02:14:39
just finished the song of achilles and im bawling,0,2021-07-10 02:07:56
just finished reading the song of achilles i am brocken,2,2021-07-10 01:43:24
i don't remember how i stumbled on this book but i recommend it highly  the song of achilles by madeline miller,0,2021-07-10 01:42:02
  the song of achilles lt,1,2021-07-10 01:40:15
  is the song of achilles good i've been thinking about buying it,1,2021-07-10 01:13:19
some ive already read the red queen series the hush hush trilogy vampire academy hunger games the song of achilles maze runner trilogy,0,2021-07-10 00:50:28
i have been in a reading slump forlets be honest years former gifted kid burnout idk anyway i just started reading the song of achilles and its already killing me  tbh i just want to have the stamina to read some of tbr pile after this ,2,2021-07-10 00:35:15
want to start reading where the crawdads sing asap but i'm still recovering from the song of achilles,8,2021-07-10 00:33:05
 done with the song of achilles by madeline miller,1,2021-07-10 00:12:41
i cant stop thinking about the song of achillesthose faggots have me hooked,0,2021-07-10 00:08:13
god fucking the song of achilles god i hate gaysss,3,2021-07-10 00:02:46
i really bought the song of achilles today huh i really wanna make myself cry huh,1,2021-07-09 23:55:35
guys i need the song of achilles but i can't gind it anywhere,0,2021-07-09 23:44:05
  i'm reading the song of achilles rn it's rlly rlly good so faaarr,0,2021-07-09 23:44:01
hi i wanna make more moots so here's some of my favorite books amp series the invisible life of addie la ruelorethe song of achillesloveboat taipeithe book thiefthe perks of being a wallflowerthe hunger games series the selection series,4,2021-07-09 23:43:56
  the song of achilles,1,2021-07-09 23:29:55
i am finishing the song of achilles,2,2021-07-09 23:08:32
  dont reread the song of achilles read hani and ishu's guide to fake dating instead,1,2021-07-09 22:35:31
someone tell me not to reread the song of achilles bc it could quite literally be my downfall,0,2021-07-09 22:33:34
i finished the song of achilles,0,2021-07-09 22:23:57
oh my god im reading the song of achilles just got to that part i was not expecting that,9,2021-07-09 22:14:44
  the same happened to me when i read the song of achilles i literally finished it in two days too,0,2021-07-09 22:03:00
ive finally read the song of achilles and its mostly ruined me,0,2021-07-09 21:37:32
hello everyone  my name is nine im new to booktwt amp looking for mutuals some of my favorite books are the song of achilles the raven cycle series the conquerors sagaim currently windwitch by susan dennardlike or rt amp ill follow you  ,38,2021-07-09 21:35:37
  the song of achilles pls im reading it now its so fucking good i cant,0,2021-07-09 21:28:48
 of  stars to the song of achilles by madeline miller,0,2021-07-09 21:28:23
i finished the song of achilles and now im a mess,1,2021-07-09 21:18:03
  ahaha i 'm reading  the song of achilles where are you from,1,2021-07-09 21:09:55
obsessed with the song of achilles i just know its gonna ruin me,0,2021-07-09 21:07:04
  the song of achilles in my pantsnot quite as much fun as they usually are,3,2021-07-09 21:04:33
  i love tfoa i cant wait to read the song of achilles,0,2021-07-09 21:04:09
  i was listening to it reading the song of achilles in true gay fashion  i love ha,1,2021-07-09 20:56:21
  the song of achilles orrr maybe the seven husbands of evelyn hugo,1,2021-07-09 20:34:24
goal to read this year na physical book the song of achilles the seven husbands of evelyn hugo the silent patient,0,2021-07-09 20:17:53
  the song of achilles for sure ,2,2021-07-09 20:14:53
 done with the song of achilles by madeline miller  okay but the narrators voice is ,0,2021-07-09 20:07:38
oomf reading the song of achilles and live tweeting the mental breakdown,3,2021-07-09 19:49:19
 run  the song of achillesonly now that i've written that down have i noticed that achilles' whole thing is running lol idk this song has the beat that i associate with the book also the perfect mix of minor and major notes i just love,0,2021-07-09 19:37:55
fia the song of achilles is so boring,0,2021-07-09 19:32:57
i just finished an  hour long audiobook i feel powerful like a literal goddess of productivity or something i also feel awful because the book i read was the song of achilles by madeline miller and its deliciously tragic all the stars out of  stars ,0,2021-07-09 19:20:41
  six of crows omg red white amp royal blue the song of achilles,1,2021-07-09 19:14:54
name one hero who was happyhello its almost am and here i am still weeping over madeline millers the song of achilles hhhshwkdk,4,2021-07-09 18:59:28
the song of achilles was boring  written in a way i disliked i do not understand the tears,1,2021-07-09 18:35:16
new on my reading list  the emily wilson translation of homer's odyssey contemplating that as a summer project to be followed by madeline miller's the song of achilles and circe  ,5,2021-07-09 18:34:00
the song of achilles mood ,3,2021-07-09 18:32:55
finishing young royals in one day and then finishing the song of achilles the next day was the worst idea ever i've never feel emptier in my life any volunteers to pay for my therapy,3,2021-07-09 18:25:49
wow the song of achilles really had me crying last night good book  recommend,0,2021-07-09 18:13:24
the song of achilles is so goodi wish gay ppl were real,1,2021-07-09 18:07:40
  the song of achilles,1,2021-07-09 17:55:43
i just finished the song of achilles frankenstein is gayer,8,2021-07-09 17:50:02
hey gang i just finished the song of achilles,4,2021-07-09 17:44:09
finishing the song of achilles was my breaking point,2,2021-07-09 17:41:41
im about half way through the song of achilles and i already know i will sob from it,2,2021-07-09 17:40:05
 of  stars to the song of achilles by madeline miller,1,2021-07-09 17:28:59
 the song of achilles     beautiful bookits so beautifully written so poetic i highlighted so much of itmade me sob for hoursill never recover from thismy favorite book and ill never stop recommending it,0,2021-07-09 17:23:28
  the song of achilles,0,2021-07-09 17:23:16
  the song of achilles,0,2021-07-09 17:20:54
    wait is red white and royal blue called something different on your cover also the song of achilles cover is soooo pretty,1,2021-07-09 17:07:26
  the song of achilles by madeline miller amp it ends with us by colleen hoover,0,2021-07-09 17:02:35
  the song of achilles,0,2021-07-09 16:59:56
i swear if i dont cry while reading the song of achilles im going to be so upset,0,2021-07-09 16:49:50
i got the song of achilles i am prepared to cry,0,2021-07-09 16:40:41
