tweets,likes,time
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 15:36:54
@zuzuspetals124 the song of achilles if u wanna cry el oh el,1,2021-07-09 15:32:46
"@furretcat young royals , the song of achilles , red white &amp; royal blue , she ra , they never learn , atypical , and euphoria",1,2021-07-09 15:27:45
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 15:22:47
"@notgnarlyralph David read this last month and absolutely loved it , you should defo read this afterwards because it’s almost like a spiritual sequel, involves part of Odysseus’ story from The Odyssey. Wish I’d read the Song of Achilles first tbh…",1,2021-07-09 15:21:48
@1994CAR0LINA Ah what book are u reading?? Im good ty!! Im looking for a new book to buy actually but idk what to get :/ have u read ‘the song of achilles’,1,2021-07-09 15:19:23
@sexy_riker I'm reading her book The Song of Achilles just now - so far I am absolutely loving it!,1,2021-07-09 15:18:46
"RT @darkheretics: hii guys!! i recently started reading again so i'm new to #booktwt and looking for mutuals! i'll fb 

some of fav books:…",0,2021-07-09 15:11:24
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 15:04:15
5 of 5 stars to The Song of Achilles by Madeline Miller https://t.co/vErtoEB2Bg,0,2021-07-09 15:02:14
READING THE SONG OF ACHILLES AND ... GOODBYE SNCNAJCJKSKCKA https://t.co/sSgyhpkJat,12,2021-07-09 15:00:17
I cannot decided whether the end of The Song of Achilles is sad or not,1,2021-07-09 15:00:12
"To the girl at the beach dry heaving while trying to finish The Song of Achilles: 

I see you and I understand.",8,2021-07-09 14:59:36
@literarybase the song of achilles :(,0,2021-07-09 14:58:24
"RT @darkheretics: hii guys!! i recently started reading again so i'm new to #booktwt and looking for mutuals! i'll fb 

some of fav books:…",0,2021-07-09 14:57:48
"RT @darkheretics: hii guys!! i recently started reading again so i'm new to #booktwt and looking for mutuals! i'll fb 

some of fav books:…",0,2021-07-09 14:56:55
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 14:54:38
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 14:52:53
reading the song of achilles i’m in pain,0,2021-07-09 14:48:55
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 14:45:33
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-09 14:32:55
"people who have read ”the song of achilles” how young was patroclus when he accidentally killed that boy? becausw i honestly have no idea, i just know he was young.",0,2021-07-09 14:29:46
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 14:26:51
@sister_sisyphus @AshaRangappa_ I love The Song of Achilles and Circe by the same author as well!,4,2021-07-09 14:17:16
@johnloganshoe the song of achilles,1,2021-07-09 14:16:34
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-09 14:11:53
"RT @ToneattoGiulia: In love with @MillerMadeline 's ""The Song of Achilles"" 🧡🏺 #thesongofachilles #fanart https://t.co/05ChzIAtYM",0,2021-07-09 14:10:27
"@AshaRangappa_ The Song of Achilles: A Novel
By: Madeline Miller

(not trashy, just so beautiful you might have epic dreams)",5,2021-07-09 14:03:56
suddenly wanted to buy the song of Achilles but it's expensive af but I want to read it so bad 😭,0,2021-07-09 13:53:35
"the song of achilles, madeline miller - 2011 https://t.co/GLhiGHfzo0",0,2021-07-09 13:50:14
"the song of achilles              the song of
                                                achilles after
                                            they leave scyros https://t.co/DPre8P31po",15,2021-07-09 13:44:50
Everyone needs to read the song of achilles now,2,2021-07-09 13:44:18
@daphcarstairs Hiii i’m so excited to read the song of achilles but i’m too scared of it to just dive in and read tbh😭,0,2021-07-09 13:39:19
Now I’m about to read “The Song Of Achilles”,0,2021-07-09 13:21:36
@adorelouisxxx the song of achilles,1,2021-07-09 13:19:20
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 13:14:37
"i guess stay tuned for my reviews of 
the song of achilles - madeline miller
ugly love - colleen hoover
a little life - hanya yanagihara",0,2021-07-09 13:14:14
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-09 13:13:05
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 13:12:43
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 13:11:56
I hope my mom doesn’t know about the couples in Infinity Son and The Song of Achilles. And how I ship them sm.,0,2021-07-09 13:09:53
@antneedstherapy History is all you left me &amp; The song of Achilles!,1,2021-07-09 12:58:47
"// the song of achilles 

What is mental stability it hurts reading this book why do I feel like one of them or both of them are gonna d!e https://t.co/ShxrHA9DG5",4,2021-07-09 12:58:09
@alilrooj she only has 2 books Circe &amp; The Song of Achilles but both are great if you like greek mythology!! :),1,2021-07-09 12:44:28
Reading the song of Achilles. Listening to bag of bones by mitski. Whattheffuck,1,2021-07-09 12:44:18
"ebay product Introduction   2021-07-09 12:00
category:Books

The Song of Achilles - by Madeline Miller (Paperback) **NEW**
price(USD):9.89

link
 https://t.co/8zw6jhmZNU",0,2021-07-09 12:44:12
@intoanewlife i read the song of achilles 2 days before i read ev hugo as well https://t.co/EB3wyfEIlq,1,2021-07-09 12:29:57
have you read the song of achilles ? — no but i have a close friend that has! https://t.co/KqUWwXwCgk,2,2021-07-09 12:27:57
@goldenbordersz The song of Achilles,1,2021-07-09 12:19:35
"@MillerMadeline your book, The song of Achilles is always out of stock 😭💔",0,2021-07-09 12:18:56
"WTB
THE SONG OF ACHILLES
book ph go",0,2021-07-09 12:16:16
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-09 12:11:39
i wanna reread the song of achilles but i know that i’ll cry for hours,0,2021-07-09 12:03:52
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 11:58:27
same but it's The song of Achilles https://t.co/FGnFJmYtll,0,2021-07-09 11:32:06
"RT @circ3ca: Greek Myth Retellings Master List:

1. The Song of Achilles, Madeline Miller
2. Circe, Madeline Miller
3. The Penelopiad, Marg…",0,2021-07-09 11:19:34
@addieloml hi!! i do read the song of achilles 😁😁,1,2021-07-09 11:18:42
"RT @mikrybel: He is half of my soul, as the poets say. 

 -Madeline Miller, The song of Achilles

#artph #ArtistsofSEA #ArtistOnTwitter htt…",0,2021-07-09 11:17:48
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 11:17:40
"RT @circ3ca: Greek Myth Retellings Master List:

1. The Song of Achilles, Madeline Miller
2. Circe, Madeline Miller
3. The Penelopiad, Marg…",0,2021-07-09 11:17:31
im starting the song of achilles wish me luck,0,2021-07-09 11:17:29
Easy steps to rip ur heart apart : step 1 : read Ace -  step 2 : read The song of achilles- step 3 : ur dead inside :),1,2021-07-09 11:15:52
"RT @mikrybel: He is half of my soul, as the poets say. 

 -Madeline Miller, The song of Achilles

#artph #ArtistsofSEA #ArtistOnTwitter htt…",0,2021-07-09 11:13:39
"RT @mikrybel: He is half of my soul, as the poets say. 

 -Madeline Miller, The song of Achilles

#artph #ArtistsofSEA #ArtistOnTwitter htt…",0,2021-07-09 11:04:24
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 10:55:22
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 10:41:21
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 10:33:43
The song of achilles is my 13th reason,1,2021-07-09 10:30:13
MAN I DID NOT EXPECT THAT IN THE SONG OF ACHILLES OMG https://t.co/31Ez4RckAJ,1,2021-07-09 10:12:20
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 10:10:19
POV: it’s 4am and you just finished The Song of Achilles. https://t.co/EhSrxhFcrJ,4,2021-07-09 10:10:02
"@galatDOS does ""The Song of Achilles"" count? or",0,2021-07-09 10:08:24
Cries in the song of achilles https://t.co/Riivb6Gqqb,1,2021-07-09 09:57:48
"RT @ToneattoGiulia: In love with @MillerMadeline 's ""The Song of Achilles"" 🧡🏺 #thesongofachilles #fanart https://t.co/05ChzIAtYM",0,2021-07-09 09:35:41
"naurrrrr the song of achilles is so good,,,,I'm gonna need time to recover from that book",0,2021-07-09 09:22:09
"@convomf the song of achilles, shadow and bone, a little life",0,2021-07-09 09:09:04
@TWST0ESSEL DID U BUY THE SONG OF ACHILLES ? BC I CAN’T FIND IT ON EPUB I WANT TO READ IT SO BAD,0,2021-07-09 09:02:36
i don’t know what to do 😭 starting reading the song of achilles or starting young royals on netflix? young royals has only 6 episodes and i can watch them in two days max,0,2021-07-09 08:59:35
the song of achilles kicked me on the throat,2,2021-07-09 08:55:28
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 08:53:42
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 08:49:09
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 08:48:54
@turnersfilm the song of achilles i,0,2021-07-09 08:43:45
"@m4rleynotfound if you haven't already, read the song of achilles. it's going to break you and it's one of my favorite books",1,2021-07-09 08:40:58
people really don't know achilles myth and read the song of achilles like name one hero who was happy and what has hector ever done to me just means nothing to you when you read it?,2,2021-07-09 08:38:02
"RT @lantsovsbastard: hello! i’m not new to twitter but i am to #booktwt and i’d like new moots &lt;3 my favs are
- pride &amp; prejudice 
- six of…",0,2021-07-09 08:34:39
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 08:33:11
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 08:30:47
"RT @Ostraca_EU: Check out this Amazon deal: The Song of Achilles: A Novel by Miller, Madeline https://t.co/5DBobcHGOO via @amazon",0,2021-07-09 08:23:35
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 08:13:14
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 08:10:51
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 08:04:13
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-09 08:01:14
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:59:36
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:56:40
"@literarybase the song of achilles, cantik itu luka, they both die at the end, circe, lumiere blanche, midnight library, the things you can only see when you slow down, atomic habits. mampus banyak jg ya.....",1,2021-07-09 07:55:32
RT @meganlmaoXD: POV: it’s 2am and you just finished the song of Achilles https://t.co/f0nDfaKd3N,0,2021-07-09 07:54:06
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:52:47
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:52:11
"bdhshshs yesterday i read the song of achilles and🤧🤧🤧 that book was sooo idek it made me satisfied with the plot and the ending—
also i literally read that in 9hrs straight😳😳",0,2021-07-09 07:51:01
"@georgiareadss i cant NOT recommend the song of achilles, but apart from that lovely war by julie berry, daisy jones and the six, or the seven husbands of evelyn hugo by tjr",1,2021-07-09 07:49:29
i tried reading the song of achilles but then my eyes started uncontrollably watering and crying i hate screens,0,2021-07-09 07:47:31
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 07:47:13
"the song of achilles spoilers
.
.
.
.
.
.
.
.
.
.
.
.
.
.
i legit ,,, cant get over iphigenia's death bro it was so sudden. i was reading along with the audiobook, closed my eyes for a few seconds AND SAT UP SO FAST BC LIKE ??? DID WE MISS A FEW STEPS ????",1,2021-07-09 07:39:51
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:29:17
"@desecondhermit mmm oki bestie try these books:

all the light we cannot see
the book thief
the song of achilles
they both die at the end
how to make friend with the dark
the perks of a wallflower",1,2021-07-09 07:22:59
"RT @PERS4SSY: HI ! i'm new to #booktwt. rt/like this tweet to become mutuals.

i love:
PERCY JACKSON !!! (pjo, hoo, toa)
they both die at t…",0,2021-07-09 07:14:44
yeah reading the song of achilles messed me up&lt;/3 so beautifully written,0,2021-07-09 07:07:04
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 07:04:43
I'm obsessed. I love re-reading The Song of Achilles.,0,2021-07-09 07:02:50
The Song of Achilles absolutely wrecked me I feel empty,1,2021-07-09 07:02:35
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 06:54:23
RT @snowyfuxue: I did not plan to live after he was gone (The Song of Achilles - Madeline Miller) https://t.co/iyCqmrxiKM,0,2021-07-09 06:51:27
@hrtbreakfool The song of Achilles!!,1,2021-07-09 06:38:04
"@m4rleynotfound you have such good taste in books omg . idk what other kind of books you like but i enjoyed they both die at the end , the song of achilles and one of us is lying !",1,2021-07-09 06:23:04
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 06:11:13
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 06:01:20
"This book The song of Achilles is so costly, i want to buy this edition but it's above 2k",0,2021-07-09 06:01:20
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 05:58:08
"i am now reading it ends with us by colleen hoover (as well as fanfic, duh) and then it is onto the song of achilles, which i have avoided reading for the past 7 months bc i am afraid of the emotional damage it’s going to leave",0,2021-07-09 05:51:11
"the song of achilles spoiler !!
-
-
-
-
‘I had embraced him too, those thin, wiry limbs. I thought, This is what Achilles will feel like when he is old. And then I remembered: he will never be old.’ 
BROOOOOO STOP HURTING ME LIKE THIS IM ONLY 17 CHAPTERS IN",0,2021-07-09 05:50:16
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 05:48:06
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 05:47:30
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 05:46:36
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 05:37:59
@daybookndiaries idk i really loved the song of achilles and they both die at the end! both very sad... i also liked aftg series but its really REALLY a slowburn that one. currently reading these violent delights and i love it.,1,2021-07-09 05:36:11
@sadgayenergy did you finish the song of achilles yet we must talk about it when ur done thank u,0,2021-07-09 05:34:16
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 05:27:36
cr: the song of achilles; a thread ☁️ https://t.co/KjrJnhDJXI,4,2021-07-09 05:24:38
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 05:15:13
"@cataaalina7 (the song of Achilles!) It’s about Greek mythology but focuses it on two characters, and has a bit of romance. The poetic writing is beautiful! 😭",1,2021-07-09 05:13:40
finished reading the song of achilles https://t.co/AO7z2Bzvjb,16,2021-07-09 05:09:28
"@passionatelouie all the bright places, the song of achilles, we were liars",1,2021-07-09 05:07:42
@subtlemeanings the song of achilles will always be my go to 😭😭 cried my eyes out reading it .... also fangirl by rainbow rowell,0,2021-07-09 05:04:57
started reading the song of achilles tonight i love it sm already,0,2021-07-09 05:01:01
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 05:00:36
@literarybase The song of achilles,0,2021-07-09 04:57:44
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:56:53
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:56:05
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:49:54
@literarybase the song of achilles,0,2021-07-09 04:48:41
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 04:45:19
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 04:37:25
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 04:36:06
@literarybase THE SONG OF ACHILLES,0,2021-07-09 04:35:31
A week ago someone came through the drive thru reading the Song of Achilles and I think I saw them again today my coworker let me talk to them but I chickened out lol,0,2021-07-09 04:22:26
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:20:57
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:16:09
"RT @ladyoforien: “I could recognize him by touch alone, by smell; I would know him blind, by the way his breaths came and his feet struck t…",0,2021-07-09 04:15:22
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:14:46
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 04:12:01
"east of eden, midnight's children, slaughterhouse five, the song of achilles, the mahabharata, the city we became, 4321, the kitchen god's wife, a suitable boy, american gods, how to be alone, the power broker, a little life, cadillac desert, the spy who came in from the cold...",5,2021-07-09 04:09:54
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 04:03:23
the song of achilles by madeline miller thread! quickly became one of my favorites. https://t.co/qDDIUEUPLB,2,2021-07-09 04:01:12
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:53:10
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:48:33
RT @meganlmaoXD: POV: it’s 2am and you just finished the song of Achilles https://t.co/f0nDfaKd3N,0,2021-07-09 03:46:39
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:46:13
THE SONG OF ACHILLES. https://t.co/r1bsUdqltW,0,2021-07-09 03:40:27
Sarah stop rereading The Song of Achilles for the hundredth time and actually pick up another book challenge: failed,2,2021-07-09 03:40:20
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 03:30:36
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:30:31
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:29:59
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:28:51
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:26:26
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 03:24:12
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:22:45
i want to buy a new copy of the song of achilles just to paint scenes from the book on certain pages,4,2021-07-09 03:19:37
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:07:22
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 03:03:41
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 03:01:23
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 03:00:15
"So I recently finished the main story of the Hades game, and then read The Song of Achilles, and I honestly am broken from both of them 😭I haven’t read a book in years and TSOA completely stole my heart. Hoping to create more Patrochilles and... https://t.co/S0TYf3VOjy",1,2021-07-09 02:58:54
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 02:57:59
okay but if i read anyone the song of achilles ur gonna hear me squeal at the super gay parts,1,2021-07-09 02:55:23
"📷 He is half of my soul, as the poets say. — Madeline Miller, The Song of Achilles https://t.co/EYXjkPESDA",0,2021-07-09 02:55:17
"my tbr aka chaos:
- the inheritance games
- percy jackson and the olympians
- the song of achilles
- the cruel prince
- a feast for crows
- a dance with dragons
- twoiaf
- fire and blood
- the seven husbands of evelyn hugo
- the book thief",4,2021-07-09 02:50:29
how are people re-reading the song of achilles…you guys wanna cry that badly?,0,2021-07-09 02:38:58
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 02:31:38
i’m abt to cry about the song of achilles again,0,2021-07-09 02:31:13
RT @fairytalellie: bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fan…,0,2021-07-09 02:29:01
"bookworm via reads greek mythology retellings– including the song of achilles. is not really sure what to feel about fantasy romance. favorite author is probably colleen hoover and she constantly rereads it ends with us, ugly love, &amp; all your perfects.",116,2021-07-09 02:27:16
"RT @copydagger: louis tomlinson as quotes in the song of achilles 

(reposted!) https://t.co/3VIQbpoZQ7",0,2021-07-09 02:26:34
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 02:21:05
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 02:09:15
"RT @iKissieCardan: hey guys i’m mel!! i’m 17 and my pronouns are she/her. i’m new to #booktwt and i’m looking for mutuals!

some of my favo…",0,2021-07-09 02:04:56
"@ouiouiprigent The Song of Achilles, a retelling of the Iliad by Homer through the eyes of Patroclus who develops a young coming-of-age gay relationship with Achilles.",0,2021-07-09 02:03:01
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 02:02:06
"Soothing music and chill

https://t.co/ir4a1z6kh5",0,2021-07-09 02:01:54
the song of achilles is so perfectly written i love it,0,2021-07-09 01:55:23
i wanted to sleep early tonight but i just stayed up and finished reading the song of achilles and now . NOW IM TOO EMOTIONALLY DAMAGED TO SLEEP,6,2021-07-09 01:53:01
@gojogoober the song of achilles!!,0,2021-07-09 01:52:18
Randomly tearing up because I keep remembering moments from The Song of Achilles and They Both Die At the End.,0,2021-07-09 01:44:58
"ok but the song of achilles was written so beautifully what thr fUck,, brb gonna cry😍😍😍😍😍😍😍",2,2021-07-09 01:27:41
"RT @dreambeside: hi im new to #booktwt and im looking for mutuals &lt;3

my favs -
shadowhunter chronicles (tda)
girls of paper and fire
furyb…",0,2021-07-09 01:16:11
reading the song of achilles while listening to folklore yeah i'm gay,1,2021-07-09 01:14:58
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 01:10:24
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 01:07:44
um i’m starting the song of achilles wish me luck,4,2021-07-09 00:48:52
@swagcarder ive only read the song of achilles but if u havent read it i would 10000% recommend its amazinggg https://t.co/198c63ZrVj,1,2021-07-09 00:47:36
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 00:45:39
RT @onyx_and_elm: the song of achilles is the greatest work of nonfiction in human history,0,2021-07-09 00:44:35
Currently reading? — im reading chainsaw man in terms of manga and other than that i think im going to start reading the song of achilles https://t.co/HRek3lJQxq,0,2021-07-09 00:43:37
I’ve read 65 books so far this year and all I have to say about that is the song of achilles is really not worth the hype lol,1,2021-07-09 00:41:37
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 00:31:32
my irl recommended me the song of achilles and i just finished it i think she wants me to be in pain constantly??,1,2021-07-09 00:28:43
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 00:25:26
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 00:19:09
"RT @darkfoIk: hi besties my name is laur, im 19 and my pronouns are she/her. im new to #booktwt and im looking for mutuals!

some of my fav…",0,2021-07-09 00:14:27
"RT @daphcarstairs: hey! i’m trying to get more #booktwt moots. i haven’t read a lot but here are some of my favs: 
- six of crows
- shadow…",0,2021-07-09 00:13:57
RT @artofparkerb: Just finished The Song of Achilles by Madeline Miller 😭😭 #songofachilles #achilles https://t.co/ZFuGTpbQJA,0,2021-07-09 00:07:02
@Mme_Mitchell The Song of Achilles&gt;&gt;&gt;,1,2021-07-08 23:58:49
